from	to	type	line	col1	col2	file
profile.MOStest	stats::glm.fit	call	36	19	25	R/profile.MOStest.R
protest	???::how	call	2	54	56	R/protest.R
protest	procrustes	call	17	12	21	R/protest.R
protest	getPermuteMatrix	call	29	21	36	R/protest.R
rad.lognormal	as.rad	call	4	10	15	R/rad.lognormal.R
rad.lognormal	stats::qnorm	call	6	13	17	R/rad.lognormal.R
rad.lognormal	stats::ppoints	call	6	19	25	R/rad.lognormal.R
rad.lognormal	stats::glm	call	10	19	21	R/rad.lognormal.R
rad.lognormal	stats::coef	call	26	14	17	R/rad.lognormal.R
rad.lognormal	stats::fitted	call	27	16	21	R/rad.lognormal.R
rad.lognormal	stats::AIC	call	28	16	18	R/rad.lognormal.R
rad.lognormal	stats::df.residual	call	29	16	26	R/rad.lognormal.R
rad.lognormal	stats::deviance	call	30	16	23	R/rad.lognormal.R
rad.lognormal	stats::weights	call	32	16	22	R/rad.lognormal.R
rad.null	as.rad	call	7	10	15	R/rad.null.R
rad.preempt	stats::plogis	call	7	14	19	R/rad.preempt.R
rad.preempt	as.rad	call	19	10	15	R/rad.preempt.R
rad.preempt	stats::qlogis	call	24	10	15	R/rad.preempt.R
rad.preempt	stats::nlm	call	25	18	20	R/rad.preempt.R
rad.preempt	stats::plogis	call	33	18	23	R/rad.preempt.R
rad.zipf	as.rad	call	4	10	15	R/rad.zipf.R
rad.zipf	stats::glm	call	9	19	21	R/rad.zipf.R
rad.zipf	stats::fitted	call	25	16	21	R/rad.zipf.R
rad.zipf	stats::coef	call	26	14	17	R/rad.zipf.R
rad.zipf	stats::AIC	call	28	16	18	R/rad.zipf.R
rad.zipf	stats::df.residual	call	29	16	26	R/rad.zipf.R
rad.zipf	stats::deviance	call	30	16	23	R/rad.zipf.R
rad.zipf	stats::weights	call	32	16	22	R/rad.zipf.R
rad.zipfbrot	stats::glm	call	6	16	18	R/rad.zipfbrot.R
rad.zipfbrot	stats::logLik	call	7	10	15	R/rad.zipfbrot.R
rad.zipfbrot	as.rad	call	9	10	15	R/rad.zipfbrot.R
rad.zipfbrot	stats::nlm	call	15	19	21	R/rad.zipfbrot.R
rad.zipfbrot	stats::glm	call	32	15	17	R/rad.zipfbrot.R
rad.zipfbrot	stats::fitted	call	34	16	21	R/rad.zipfbrot.R
rad.zipfbrot	stats::coef	call	35	16	19	R/rad.zipfbrot.R
rad.zipfbrot	stats::AIC	call	37	16	18	R/rad.zipfbrot.R
rad.zipfbrot	stats::df.residual	call	38	16	26	R/rad.zipfbrot.R
rad.zipfbrot	stats::deviance	call	39	16	23	R/rad.zipfbrot.R
rad.zipfbrot	stats::weights	call	41	16	22	R/rad.zipfbrot.R
radfit.data.frame	specnumber	call	7	14	23	R/radfit.data.frame.R
radfit.data.frame	radfit	call	NA	NA	NA	R/radfit.data.frame.R
radfit.matrix	radfit	call	24	5	10	R/radfit.data.frame.R
radfit.default	as.rad	call	4	10	15	R/radfit.default.R
radfit.default	rad.null	call	5	11	18	R/radfit.default.R
radfit.default	rad.preempt	call	6	11	21	R/radfit.default.R
radfit.default	rad.lognormal	call	8	11	23	R/radfit.default.R
radfit.default	rad.zipf	call	9	11	18	R/radfit.default.R
radfit.default	rad.zipfbrot	call	10	11	22	R/radfit.default.R
radfit	radfit.data.frame	s3	NA	NA	NA	R/radfit.R
radfit	radfit.default	s3	NA	NA	NA	R/radfit.R
radfit	radfit.matrix	s3	NA	NA	NA	R/radfit.R
radlattice	stats::fitted	call	7	18	23	R/radlattice.R
radlattice	stats::AIC	call	18	12	14	R/radlattice.R
radlattice	lattice::trellis.par.get	call	19	12	26	R/radlattice.R
radlattice	lattice::xyplot	call	22	5	10	R/radlattice.R
radlattice	lattice::panel.xyplot	call	25	16	27	R/radlattice.R
radlattice	lattice::panel.xyplot	call	26	16	27	R/radlattice.R
radlattice	lattice::panel.text	call	28	16	25	R/radlattice.R
radlattice	lattice::panel.number	call	29	39	50	R/radlattice.R
rankindex	cluster::daisy	call	9	17	21	R/rankindex.R
rankindex	stats::dist	call	12	38	41	R/rankindex.R
rankindex	stats::dist	call	13	40	43	R/rankindex.R
rankindex	veganMahatrans	call	13	45	58	R/rankindex.R
rankindex	stats::dist	call	14	38	41	R/rankindex.R
rankindex	decostand	call	14	43	51	R/rankindex.R
rankindex	cluster::daisy	call	15	34	38	R/rankindex.R
rankindex	no.shared	call	37	29	37	R/rankindex.R
rankindex	stats::cor	call	40	23	25	R/rankindex.R
rankindex	vegdist	call	45	18	24	R/rankindex.R
rankindex	no.shared	call	47	29	37	R/rankindex.R
rankindex	stats::cor	call	50	23	25	R/rankindex.R
rarecurve	graphics::par	call	16	16	18	R/rarecurve.R
rarecurve	graphics::par	call	18	16	18	R/rarecurve.R
rarecurve	specnumber	call	20	10	19	R/rarecurve.R
rarecurve	rarefy	call	41	31	36	R/rarecurve.R
rarecurve	graphics::abline	call	61	9	14	R/rarecurve.R
rarecurve	stats::approx	call	62	41	46	R/rarecurve.R
rarecurve	graphics::abline	call	64	9	14	R/rarecurve.R
rarecurve	graphics::lines	call	69	9	13	R/rarecurve.R
rarecurve	ordilabel	call	73	9	17	R/rarecurve.R
raupcrick	oecosimu	call	13	12	19	R/raupcrick.R
rda.default	stats::model.matrix	call	13	18	29	R/rda.default.R
rda.default	stats::model.matrix	call	19	18	29	R/rda.default.R
rda.default	ordConstrained	call	23	12	25	R/rda.default.R
rda.default	getCentroids	call	26	30	41	R/rda.default.R
rda.formula	ordiParseFormula	call	11	10	25	R/rda.formula.R
rda.formula	rda.default	call	13	12	22	R/rda.formula.R
rda.formula	getCentroids	call	14	26	37	R/rda.formula.R
rda.formula	ordiNAexclude	call	22	16	28	R/rda.formula.R
rda.formula	ordiTerminfo	call	29	30	41	R/rda.formula.R
rda	rda.default	s3	NA	NA	NA	R/rda.R
rda	rda.formula	s3	NA	NA	NA	R/rda.R
read.cep	utils::read.fortran	call	63	29	40	R/read.cep.R
read.cep	utils::read.fwf	call	88	15	22	R/read.cep.R
renyiaccum	getPermuteMatrix	call	15	13	28	R/renyiaccum.R
renyiaccum	renyi	call	22	34	38	R/renyiaccum.R
renyiaccum	renyi	call	28	26	30	R/renyiaccum.R
renyiaccum	stats::sd	call	38	31	32	R/renyiaccum.R
renyiaccum	stats::quantile	call	41	31	38	R/renyiaccum.R
renyiaccum	stats::quantile	call	42	31	38	R/renyiaccum.R
residuals.cca	stats::fitted	call	2	23	28	R/residuals.cca.R
rrarefy	.Call::do_rrarefy	external	NA	NA	NA	R/rrarefy.R
RsquareAdj	RsquareAdj.cca	s3	NA	NA	NA	R/RsquareAdj.R
RsquareAdj	RsquareAdj.default	s3	NA	NA	NA	R/RsquareAdj.R
RsquareAdj	RsquareAdj.glm	s3	NA	NA	NA	R/RsquareAdj.R
RsquareAdj	RsquareAdj.lm	s3	NA	NA	NA	R/RsquareAdj.R
RsquareAdj	RsquareAdj.rda	s3	NA	NA	NA	R/RsquareAdj.R
RsquareAdj.rda	RsquareAdj	call	28	17	26	R/RsquareAdj.R
RsquareAdj.rda	RsquareAdj	call	34	17	26	R/RsquareAdj.R
RsquareAdj.rda	RsquareAdj	call	34	50	59	R/RsquareAdj.R
RsquareAdj.cca	stats::df.residual	call	47	9	19	R/RsquareAdj.R
RsquareAdj.cca	permutest	call	50	14	22	R/RsquareAdj.R
RsquareAdj.cca	getPermuteMatrix	call	53	14	29	R/RsquareAdj.R
RsquareAdj.cca	stats::nobs	call	53	45	48	R/RsquareAdj.R
RsquareAdj.cca	ordiYbar	call	54	14	21	R/RsquareAdj.R
RsquareAdj.glm	stats::family	call	79	9	14	R/RsquareAdj.R
RsquareAdj.glm	stats::summary.lm	call	80	9	18	R/RsquareAdj.R
scores.cca	ordiNApredict	call	8	14	26	R/scores.cca.R
scores.cca	scalingType	call	34	16	26	R/scores.cca.R
scores.cca	stats::coef	call	84	14	17	R/scores.cca.R
scores.cca	stats::weights	call	141	15	21	R/scores.cca.R
scores.decorana	stats::weights	call	34	26	32	R/scores.decorana.R
scores.decorana	stats::weights	call	36	26	32	R/scores.decorana.R
scores.lda	stats::predict	call	9	28	34	R/scores.lda.R
scores.lda	stats::coef	call	11	34	37	R/scores.lda.R
scores	scores.betadisper	s3	NA	NA	NA	R/scores.R
scores	scores.betadiver	s3	NA	NA	NA	R/scores.R
scores	scores.cca	s3	NA	NA	NA	R/scores.R
scores	scores.decorana	s3	NA	NA	NA	R/scores.R
scores	scores.default	s3	NA	NA	NA	R/scores.R
scores	scores.envfit	s3	NA	NA	NA	R/scores.R
scores	scores.hclust	s3	NA	NA	NA	R/scores.R
scores	scores.lda	s3	NA	NA	NA	R/scores.R
scores	scores.metaMDS	s3	NA	NA	NA	R/scores.R
scores	scores.monoMDS	s3	NA	NA	NA	R/scores.R
scores	scores.ordihull	s3	NA	NA	NA	R/scores.R
scores	scores.ordiplot	s3	NA	NA	NA	R/scores.R
scores	scores.orditkplot	s3	NA	NA	NA	R/scores.R
scores	scores.pcnm	s3	NA	NA	NA	R/scores.R
scores	scores.wcmdscale	s3	NA	NA	NA	R/scores.R
scores.rda	ordiNApredict	call	12	14	26	R/scores.rda.R
scores.rda	eigenvals	call	34	15	23	R/scores.rda.R
scores.rda	scalingType	call	64	16	26	R/scores.rda.R
scores.rda	stats::coef	call	111	14	17	R/scores.rda.R
screeplot.cca	graphics::barplot	call	30	17	23	R/screeplot.cca.R
screeplot.cca	graphics::axis	call	38	9	12	R/screeplot.cca.R
screeplot.cca	graphics::axis	call	39	9	12	R/screeplot.cca.R
screeplot.cca	graphics::box	call	40	9	11	R/screeplot.cca.R
screeplot.cca	graphics::par	call	49	13	15	R/screeplot.cca.R
screeplot.cca	graphics::lines	call	50	9	13	R/screeplot.cca.R
screeplot.cca	graphics::par	call	56	17	19	R/screeplot.cca.R
screeplot.cca	graphics::par	call	60	17	19	R/screeplot.cca.R
screeplot.cca	grDevices::xy.coords	call	74	15	23	R/screeplot.cca.R
screeplot.decorana	graphics::barplot	call	17	17	23	R/screeplot.decorana.R
screeplot.decorana	graphics::axis	call	22	9	12	R/screeplot.decorana.R
screeplot.decorana	graphics::axis	call	23	9	12	R/screeplot.decorana.R
screeplot.decorana	graphics::box	call	25	9	11	R/screeplot.decorana.R
screeplot.decorana	graphics::par	call	33	20	22	R/screeplot.decorana.R
screeplot.decorana	graphics::lines	call	34	9	13	R/screeplot.decorana.R
screeplot.decorana	graphics::par	call	40	24	26	R/screeplot.decorana.R
screeplot.decorana	graphics::par	call	44	24	26	R/screeplot.decorana.R
screeplot.decorana	grDevices::xy.coords	call	56	15	23	R/screeplot.decorana.R
screeplot.prcomp	graphics::barplot	call	24	17	23	R/screeplot.prcomp.R
screeplot.prcomp	graphics::axis	call	29	9	12	R/screeplot.prcomp.R
screeplot.prcomp	graphics::axis	call	30	9	12	R/screeplot.prcomp.R
screeplot.prcomp	graphics::box	call	32	9	11	R/screeplot.prcomp.R
screeplot.prcomp	graphics::par	call	40	13	15	R/screeplot.prcomp.R
screeplot.prcomp	graphics::lines	call	41	9	13	R/screeplot.prcomp.R
screeplot.prcomp	graphics::par	call	47	17	19	R/screeplot.prcomp.R
screeplot.prcomp	graphics::par	call	51	17	19	R/screeplot.prcomp.R
screeplot.prcomp	grDevices::xy.coords	call	65	15	23	R/screeplot.prcomp.R
screeplot.princomp	graphics::barplot	call	24	17	23	R/screeplot.princomp.R
screeplot.princomp	graphics::axis	call	29	9	12	R/screeplot.princomp.R
screeplot.princomp	graphics::axis	call	30	9	12	R/screeplot.princomp.R
screeplot.princomp	graphics::box	call	32	9	11	R/screeplot.princomp.R
screeplot.princomp	graphics::par	call	40	13	15	R/screeplot.princomp.R
screeplot.princomp	graphics::lines	call	41	9	13	R/screeplot.princomp.R
screeplot.princomp	graphics::par	call	47	17	19	R/screeplot.princomp.R
screeplot.princomp	graphics::par	call	51	17	19	R/screeplot.princomp.R
screeplot.princomp	grDevices::xy.coords	call	65	15	23	R/screeplot.princomp.R
showvarparts	grDevices::rgb	call	10	15	17	R/showvarparts.R
showvarparts	grDevices::col2rgb	call	10	21	27	R/showvarparts.R
showvarparts	graphics::box	call	37	5	7	R/showvarparts.R
showvarparts	graphics::symbols	call	39	9	15	R/showvarparts.R
showvarparts	graphics::text	call	47	9	12	R/showvarparts.R
showvarparts	veganCovEllipse	call	55	15	29	R/showvarparts.R
showvarparts	veganCovEllipse	call	56	15	29	R/showvarparts.R
showvarparts	veganCovEllipse	call	63	15	29	R/showvarparts.R
showvarparts	veganCovEllipse	call	64	15	29	R/showvarparts.R
showvarparts	graphics::polygon	call	65	9	15	R/showvarparts.R
showvarparts	graphics::text	call	68	9	12	R/showvarparts.R
showvarparts	graphics::text	call	79	12	15	R/showvarparts.R
showvarparts	graphics::text	call	80	12	15	R/showvarparts.R
showvarparts	graphics::text	call	81	12	15	R/showvarparts.R
showvarparts	graphics::text	call	83	12	15	R/showvarparts.R
showvarparts	graphics::par	call	85	11	13	R/showvarparts.R
showvarparts	graphics::text	call	86	5	8	R/showvarparts.R
simper	vegdist	call	21	31	37	R/simper.R
simper	utils::combn	call	43	19	23	R/simper.R
simper	getPermuteMatrix	call	61	23	38	R/simper.R
simper	stats::sd	call	NA	NA	NA	R/simper.R
simper	stats::sd	call	NA	NA	NA	R/simper.R
print.summary.simper	stats::printCoefmat	call	134	9	20	R/simper.R
print.summary.simper	howHead	call	138	13	19	R/simper.R
simpleRDA2	RsquareAdj	call	11	14	23	R/simpleRDA2.R
simpleDBRDA	RsquareAdj	call	26	14	23	R/simpleRDA2.R
simpleCCA	initCA	call	38	10	15	R/simpleRDA2.R
simpleCCA	.Call::do_wcentre	external	NA	NA	NA	R/simpleRDA2.R
simpson.unb	rarefy	call	8	10	15	R/simpson.unb.R
simulate.nullmodel	stats::runif	call	5	9	13	R/simulate.nullmodel.R
simulate.nullmodel	stats::update	call	20	23	28	R/simulate.nullmodel.R
simulate.rda	stats::runif	call	13	9	13	R/simulate.rda.R
simulate.rda	stats::nobs	call	37	19	22	R/simulate.rda.R
simulate.rda	stats::predict	call	55	12	18	R/simulate.rda.R
simulate.rda	ordiYbar	call	58	22	29	R/simulate.rda.R
simulate.rda	ordiYbar	call	65	15	22	R/simulate.rda.R
simulate.rda	stats::cov	call	69	16	18	R/simulate.rda.R
simulate.rda	stats::rnorm	call	76	48	52	R/simulate.rda.R
simulate.rda	MASS::mvrnorm	call	80	45	51	R/simulate.rda.R
simulate.rda	stats::sd	call	NA	NA	NA	R/simulate.rda.R
simulate.cca	stats::runif	call	132	9	13	R/simulate.rda.R
simulate.cca	stats::predict	call	154	12	18	R/simulate.rda.R
simulate.cca	ordiYbar	call	157	22	29	R/simulate.rda.R
simulate.cca	ordiYbar	call	159	19	26	R/simulate.rda.R
simulate.cca	stats::cov	call	162	16	18	R/simulate.rda.R
simulate.cca	MASS::mvrnorm	call	169	24	30	R/simulate.rda.R
simulate.cca	stats::rnorm	call	171	31	35	R/simulate.rda.R
simulate.cca	ordiYbar	call	194	20	27	R/simulate.rda.R
simulate.cca	stats::sd	call	NA	NA	NA	R/simulate.rda.R
simulate.capscale	stats::runif	call	229	9	13	R/simulate.rda.R
simulate.capscale	ordiYbar	call	245	16	23	R/simulate.rda.R
simulate.capscale	ordiYbar	call	256	22	29	R/simulate.rda.R
simulate.capscale	stats::rnorm	call	258	43	47	R/simulate.rda.R
simulate.capscale	ordiYbar	call	259	51	58	R/simulate.rda.R
simulate.capscale	ordiYbar	call	262	22	29	R/simulate.rda.R
simulate.capscale	stats::dist	call	265	12	15	R/simulate.rda.R
simulate.capscale	stats::sd	call	NA	NA	NA	R/simulate.rda.R
spantree	stats::as.dist	call	7	18	24	R/spantree.R
spantree	.C::primtree	external	NA	NA	NA	R/spantree.R
specaccum	getPermuteMatrix	call	31	19	34	R/specaccum.R
specaccum	stats::approx	call	43	28	33	R/specaccum.R
specaccum	stats::cor	call	61	21	23	R/specaccum.R
specaccum	specpool	call	73	21	28	R/specaccum.R
specaccum	rarefy	call	92	45	50	R/specaccum.R
specaccum	stats::sd	call	NA	NA	NA	R/specaccum.R
specaccum	stats::sd	call	NA	NA	NA	R/specaccum.R
specnumber	stats::aggregate	call	7	14	22	R/specnumber.R
specslope	specslope.fitspecaccum	s3	NA	NA	NA	R/specslope.R
specslope	specslope.specaccum	s3	NA	NA	NA	R/specslope.R
specslope.specaccum	rareslope	call	49	16	24	R/specslope.R
specslope.fitspecaccum	stats::coef	call	88	10	13	R/specslope.R
sppscores<-	sppscores<-.capscale	s3	NA	NA	NA	R/sppscores.R
sppscores<-	sppscores<-.dbrda	s3	NA	NA	NA	R/sppscores.R
sppscores<-	sppscores<-.metaMDS	s3	NA	NA	NA	R/sppscores.R
sppscores<-.dbrda	decostand	call	27	14	22	R/sppscores.R
sppscores<-.dbrda	decostand	call	33	14	22	R/sppscores.R
sppscores<-.dbrda	stats::sd	call	NA	NA	NA	R/sppscores.R
sppscores<-.capscale	sppscores<-.dbrda	call	NA	NA	NA	R/sppscores.R
sppscores<-.metaMDS	wascores	call	54	11	18	R/sppscores.R
stepacross	stats::as.dist	call	6	16	22	R/stepacross.R
stepacross	.C::dykstrapath	external	NA	NA	NA	R/stepacross.R
stepacross	.C::C_stepacross	external	NA	NA	NA	R/stepacross.R
str.nullmodel	utils::str	call	2	27	29	R/str.nullmodel.R
stressplot	stressplot.default	s3	NA	NA	NA	R/stressplot.R
stressplot	stressplot.monoMDS	s3	NA	NA	NA	R/stressplot.R
stressplot.monoMDS	stats::cor	call	42	24	26	R/stressplot.R
stressplot.monoMDS	stats::cor	call	46	24	26	R/stressplot.R
stressplot.monoMDS	graphics::lines	call	48	9	13	R/stressplot.R
stressplot.monoMDS	stats::cor	call	57	34	36	R/stressplot.R
stressplot.monoMDS	graphics::lines	call	58	13	17	R/stressplot.R
stressplot.monoMDS	graphics::text	call	68	5	8	R/stressplot.R
stressplot.monoMDS	graphics::text	call	69	5	8	R/stressplot.R
stressplot.monoMDS	graphics::strheight	call	69	32	40	R/stressplot.R
stressplot.default	metaMDSredist	call	84	20	32	R/stressplot.R
stressplot.default	MASS::Shepard	call	89	13	19	R/stressplot.R
stressplot.default	stats::cor	call	92	16	18	R/stressplot.R
stressplot.default	graphics::lines	call	100	5	9	R/stressplot.R
stressplot.default	graphics::text	call	105	5	8	R/stressplot.R
stressplot.default	graphics::text	call	106	5	8	R/stressplot.R
stressplot.default	graphics::strheight	call	106	42	50	R/stressplot.R
stressplot.wcmdscale	stats::dist	call	20	13	16	R/stressplot.wcmdscale.R
stressplot.wcmdscale	stats::dist	call	22	12	15	R/stressplot.wcmdscale.R
stressplot.wcmdscale	stats::dist	call	24	29	32	R/stressplot.wcmdscale.R
stressplot.wcmdscale	graphics::abline	call	42	5	10	R/stressplot.wcmdscale.R
stressplot.rda	ordiYbar	call	66	17	24	R/stressplot.wcmdscale.R
stressplot.rda	stats::dist	call	70	12	15	R/stressplot.wcmdscale.R
stressplot.rda	stats::dist	call	71	13	16	R/stressplot.wcmdscale.R
stressplot.rda	graphics::abline	call	81	5	10	R/stressplot.wcmdscale.R
stressplot.cca	ordiYbar	call	104	17	24	R/stressplot.wcmdscale.R
stressplot.cca	stats::dist	call	108	12	15	R/stressplot.wcmdscale.R
stressplot.cca	stats::dist	call	109	13	16	R/stressplot.wcmdscale.R
stressplot.cca	graphics::abline	call	118	5	10	R/stressplot.wcmdscale.R
stressplot.capscale	ordiYbar	call	137	18	25	R/stressplot.wcmdscale.R
stressplot.capscale	ordiYbar	call	141	27	34	R/stressplot.wcmdscale.R
stressplot.capscale	ordiYbar	call	147	17	24	R/stressplot.wcmdscale.R
stressplot.capscale	stats::dist	call	152	12	15	R/stressplot.wcmdscale.R
stressplot.capscale	stats::dist	call	153	13	16	R/stressplot.wcmdscale.R
stressplot.capscale	stats::dist	call	155	24	27	R/stressplot.wcmdscale.R
stressplot.capscale	graphics::abline	call	182	5	10	R/stressplot.wcmdscale.R
stressplot.dbrda	ordiYbar	call	203	12	19	R/stressplot.wcmdscale.R
stressplot.dbrda	stats::as.dist	call	207	17	23	R/stressplot.wcmdscale.R
stressplot.dbrda	stats::dist	call	237	17	20	R/stressplot.wcmdscale.R
stressplot.dbrda	stats::dist	call	239	17	20	R/stressplot.wcmdscale.R
stressplot.dbrda	graphics::abline	call	248	5	10	R/stressplot.wcmdscale.R
stressplot.prcomp	stats::dist	call	257	12	15	R/stressplot.wcmdscale.R
stressplot.prcomp	stats::dist	call	258	13	16	R/stressplot.wcmdscale.R
stressplot.prcomp	graphics::abline	call	266	5	10	R/stressplot.wcmdscale.R
stressplot.princomp	stats::dist	call	273	12	15	R/stressplot.wcmdscale.R
stressplot.princomp	stats::dist	call	274	13	16	R/stressplot.wcmdscale.R
stressplot.princomp	graphics::abline	call	282	5	10	R/stressplot.wcmdscale.R
summary.anosim	stats::quantile	call	6	13	20	R/summary.anosim.R
summary.anosim	stats::quantile	call	NA	NA	NA	R/summary.anosim.R
summary.cca	scalingType	call	9	16	26	R/summary.cca.R
summary.cca	scores	call	12	17	22	R/summary.cca.R
summary.cca	eigenvals	call	38	37	45	R/summary.cca.R
summary.cca	eigenvals	call	40	44	52	R/summary.cca.R
print.summary.dispweight	stats::printCoefmat	call	17	5	16	R/summary.dispweight.R
summary.meandist	stats::weighted.mean	call	8	10	22	R/summary.meandist.R
summary.meandist	stats::weighted.mean	call	9	10	22	R/summary.meandist.R
summary.meandist	stats::weighted.mean	call	11	10	22	R/summary.meandist.R
summary.meandist	stats::weighted.mean	call	13	11	23	R/summary.meandist.R
summary.meandist	stats::weighted.mean	call	14	11	23	R/summary.meandist.R
summary.meandist	stats::weighted.mean	call	15	11	23	R/summary.meandist.R
summary.permat	stats::aggregate	call	26	26	34	R/summary.permat.R
summary.permat	stats::aggregate	call	28	34	42	R/summary.permat.R
summary.permat	make.commsim	call	36	26	37	R/summary.permat.R
summary.permat	make.commsim	call	36	54	65	R/summary.permat.R
summary.permat	stats::ts	call	42	17	18	R/summary.permat.R
summary.permat	stats::ts	call	43	18	19	R/summary.permat.R
summary.poolaccum	stats::quantile	call	NA	NA	NA	R/summary.poolaccum.R
summary.poolaccum	stats::sd	call	NA	NA	NA	R/summary.poolaccum.R
summary.prc	scores	call	3	10	15	R/summary.prc.R
summary.procrustes	stats::residuals	call	7	18	26	R/summary.procrustes.R
summary.taxondive	stats::pnorm	call	5	15	19	R/summary.taxondive.R
swan	beals	call	9	22	26	R/swan.R
tabasco	grDevices::heat.colors	call	10	43	53	R/tabasco.R
tabasco	wascores	call	25	33	40	R/tabasco.R
tabasco	stats::as.dendrogram	call	32	24	36	R/tabasco.R
tabasco	decorana	call	48	24	31	R/tabasco.R
tabasco	stats::reorder	call	52	24	30	R/tabasco.R
tabasco	scores	call	52	37	42	R/tabasco.R
tabasco	stats::reorder	call	59	24	30	R/tabasco.R
tabasco	wascores	call	69	33	40	R/tabasco.R
tabasco	stats::as.dendrogram	call	73	27	39	R/tabasco.R
tabasco	scores	call	76	20	25	R/tabasco.R
tabasco	scores	call	80	37	42	R/tabasco.R
tabasco	wascores	call	83	33	40	R/tabasco.R
tabasco	scores	call	86	20	25	R/tabasco.R
tabasco	wascores	call	90	33	40	R/tabasco.R
tabasco	stats::as.dendrogram	call	96	23	35	R/tabasco.R
tabasco	stats::reorder	call	106	23	29	R/tabasco.R
tabasco	wascores	call	106	39	46	R/tabasco.R
tabasco	stats::reorder	call	112	23	29	R/tabasco.R
tabasco	stats::as.dendrogram	call	122	23	35	R/tabasco.R
tabasco	decostand	call	168	28	36	R/tabasco.R
tabasco	decostand	call	169	25	33	R/tabasco.R
tabasco	coverscale	call	170	27	36	R/tabasco.R
tabasco	stats::heatmap	call	175	5	11	R/tabasco.R
taxa2dist	stats::as.dist	call	31	12	18	R/taxa2dist.R
taxondive	stats::as.dist	call	10	12	18	R/taxondive.R
taxondive	stats::as.dist	call	18	20	26	R/taxondive.R
taxondive	stats::as.dist	call	30	47	53	R/taxondive.R
taxondive	stats::as.dist	call	32	62	68	R/taxondive.R
taxondive	stats::as.dist	call	37	20	26	R/taxondive.R
taxondive	stats::as.dist	call	42	45	51	R/taxondive.R
taxondive	stats::as.dist	call	44	46	52	R/taxondive.R
text.cca	scores	call	8	12	17	R/text.cca.R
text.cca	labels.cca	call	16	19	28	R/text.cca.R
text.cca	.checkSelect	call	18	16	27	R/text.cca.R
text.cca	graphics::text	call	26	13	16	R/text.cca.R
text.cca	scores	call	30	16	21	R/text.cca.R
text.cca	ordiArrowMul	call	46	26	37	R/text.cca.R
text.cca	graphics::arrows	call	49	9	14	R/text.cca.R
text.cca	ordiArrowTextXY	call	51	16	30	R/text.cca.R
text.cca	graphics::axis	call	53	13	16	R/text.cca.R
text.cca	graphics::axis	call	55	13	16	R/text.cca.R
text.cca	graphics::text	call	59	5	8	R/text.cca.R
text.decorana	graphics::text	call	6	9	12	R/text.decorana.R
text.decorana	scores	call	8	10	15	R/text.decorana.R
text.decorana	.checkSelect	call	13	14	25	R/text.decorana.R
text.metaMDS	scores	call	6	10	15	R/text.metaMDS.R
text.metaMDS	.checkSelect	call	10	14	25	R/text.metaMDS.R
text.metaMDS	graphics::text	call	11	5	8	R/text.metaMDS.R
text.ordiplot	scores	call	4	12	17	R/text.ordiplot.R
text.ordiplot	.checkSelect	call	8	16	27	R/text.ordiplot.R
text.ordiplot	ordiArrowMul	call	12	22	33	R/text.ordiplot.R
text.ordiplot	ordiArrowTextXY	call	16	16	30	R/text.ordiplot.R
text.ordiplot	graphics::text	call	18	5	8	R/text.ordiplot.R
text.orditkplot	graphics::par	call	6	17	19	R/text.orditkplot.R
text.orditkplot	graphics::text	call	8	5	8	R/text.orditkplot.R
toCoda	toCoda.oecosimu	s3	NA	NA	NA	R/toCoda.R
toCoda.oecosimu	stats::as.ts	call	33	14	18	R/toCoda.R
tolerance.cca	ordiYbar	call	39	11	18	R/tolerance.cca.R
tolerance.cca	scalingType	call	48	16	26	R/tolerance.cca.R
tolerance.cca	scores	call	49	13	18	R/tolerance.cca.R
tolerance.decorana	beforeafter	call	23	17	27	R/tolerance.decorana.R
tolerance.decorana	downweight	call	25	17	26	R/tolerance.decorana.R
tolerance.decorana	initCA	call	32	16	21	R/tolerance.decorana.R
tolerance	tolerance.cca	s3	NA	NA	NA	R/tolerance.R
tolerance	tolerance.decorana	s3	NA	NA	NA	R/tolerance.R
treedist	stats::as.hclust	call	5	13	21	R/treedist.R
treedist	stats::cophenetic	call	11	23	32	R/treedist.R
treedist	treeheight	call	23	30	39	R/treedist.R
treedist	stats::update	call	23	41	46	R/treedist.R
treedist	stats::as.dist	call	23	58	64	R/treedist.R
treedist	stats::as.dist	call	27	11	17	R/treedist.R
treedist	stats::as.dist	call	28	12	18	R/treedist.R
treedive	stats::cophenetic	call	10	20	29	R/treedive.R
treedive	stats::as.dist	call	43	18	24	R/treedive.R
treedive	stats::update	call	44	19	24	R/treedive.R
treedive	treeheight	call	45	23	32	R/treedive.R
treeheight	stats::as.hclust	call	6	13	21	R/treeheight.R
tsallis	decostand	call	16	10	18	R/tsallis.R
tsallis	diversity	call	25	48	56	R/tsallis.R
tsallisaccum	getPermuteMatrix	call	17	13	28	R/tsallisaccum.R
tsallisaccum	tsallis	call	24	36	42	R/tsallisaccum.R
tsallisaccum	stats::sd	call	37	33	34	R/tsallisaccum.R
tsallisaccum	stats::quantile	call	40	33	40	R/tsallisaccum.R
tsallisaccum	stats::quantile	call	42	33	40	R/tsallisaccum.R
TukeyHSD.betadisper	stats::aov	call	4	16	18	R/TukeyHSD.betadisper.R
TukeyHSD.betadisper	stats::TukeyHSD	call	5	5	12	R/TukeyHSD.betadisper.R
update.nullmodel	stats::runif	call	5	9	13	R/update.nullmodel.R
